 67  71  73  62  71  71  63  68  74  88  70  54  70  73  89  78
 80  67  71  69  67  81  59  60  75  81  73  71  63  90  78  69
 75  69  60  73  78  70  81  75  59  72  76  83  72  88  67  89
 91  59  82  69  62  80  82  82  63  43  55  63  69  75  41  60
 70  62  71  63  64  69  60  87  67  56  79  60  76  68  56  43
 65  61  66  56  65  53  53  53  60  57  62  50  66  51  57  50
 49  69  75  44  65  62  90  59  75  49  67  72  84  75  80  59
 67  72  65  69  61  68  75  50  77  57  72  70  73  78  77  74
 71  81  69  69  72  64  73  66  89  67  62  63  73  75  76  60
 63  64  69  78  79  80  77  87  64  63  75  66  63  59  69  73
 67  61  70  54  73  59  66  70  63  54  61  74  77  62  60  67
 69  75  64  65  73  72  68  78  55  65  64  69  50  52  66  56
 74  60  61  58  64  79  68  70  58  72  73  80  78  73  58  66
 58  73  65  69  64  65  52  73  73  69  74  62  62  66  68  65
 59  65  62  65  60  60  69  81  76  69  53  73  82  82  70  81
 70  79  72  73  63  91  85  50  57  59  72  75  51  68  64  68
 63  50  52  67  64  57  61  53  60  70  61  72  65  77  83  70
 63  76  88  69  81  62  56  42  60  62  80  75  70  79  83  70
 77  79  84  72  84  75  87  88  74  69  88  73  57  77  89  83
 73  76  91  74  77  89  57  55  55  79  78  60  58  64  73  69
 63  71  47  69  67  71  69  37  59  85  66  79  56  46  70  76
 72  54  68  72  82  77  65  64  53  75  54  67  77  81  73  74
 82  85  64  76  74  83  74  65  58  88  70  83  82  54  71  69
 65  51  52  49  48  70  66  63  71  86  75  65  61  73  64  70
 71  63  53  60  67  66  81  66  73  68  91  82  64  58  66  73
 71  64  62  67  73  66  41  50  70  63  70  61  59  75  74  75
 65  64  53  72  63  67  76  68  81  60  81  90  60  64  64  63
 67  66  75  58  71  76  73  59  75  56  58  52  68  59  64  53
 58  56  69  85  65  83  65  77  73  85  74  54  63  68  68  78
 74  55  77  70  75  67  66  73  64  64  71  85  67  68  69  58
 83  63  68  61  62  82  82  73  68  61  71  79  73  60  55  65
 67  56  65  53  59  66  67  66  69  81  57  72  93  65  61  75
 62  76  64  71  62  62  79  80  47  55  74  77  70  63  73  57
 69  68  70  68  65  59  65  73  83  59  65  68  74  74  62  64
 52  74  79  61  50  54  71  70  73  65  74  52  66  87  67  57
 52  65  63  70  63  65  64  55  69  58  73  65  58  65  73  89
 57  72  72  69  56  62  67  59  83  63  63  64  73  72  77  49
 54  73  61  62  73  66  62  65  73  72  60  52  65  67  68  74
 76  60  66  74  62  77  66  51  74  60  60  73  79  58  63  88
 74  77  83  78  81  79  82  84  80  71  60  62  80  57  70  65
 69  73  67  52  67  69  56  59  67  55  48  58  70  61  49  54
 64  68  58  63  54  70  57  63  57  54  70  65  64  68  49  70
 77  62  60  53  81  73  72  63  79  73  62  55  61  69  63  60
 59  79  73  52  71  77  67  78  61  50  66  73  77  68  74  73
 70  69  68  51  53  51  67  69  70  60  57  67  63  63  60  66
 82  85  74  73  81  64  56  56  58  44  60  74  49  62  62  63
 72  67  70  69  74  64  64  65  64  70  60  68  74  61  66  76
 81  67  60  58  65  61  50  51  67  71  74  66  66  66  64  75
 60  55  68  70  72  72  61  65  68  73  61  56  52  62  67  81
 77  63  53  61  63  88  59  77  71  65  79  69  61  52  49  55
 67  63  66  75  59  50  74  66  67  66  66  71  82  55  60  59
 68  83  58  51  65  65  73  71  58  52  74  58  68  53  47  56
 59  70  68  64  71  65  84  65  81  67  67  82  61  75  71  63
 69  79  58  95  49  62  67  78  79  73  74  69  73  75  66  77
 72  67  66  68  72  70  59  53  68  70  57  63  55  57  75  71
 67  54  63  64  70  60  53  49  63  68  68  50  76  65  76  65
 90  75  80  63  64  68  59  69  63  53  56  65  80  68  54  61
 69  44  64  55  59  67  59  54  67  47  62  55  61  74  56  63
 54  67  69  66  47  64  71  73  74  73  84  67  72  72  67  67
 77  84  61  51  62  71  68  61  72  64  52  77  71  50  59  65
 84  57  64  85  61  60  47  57  65  78  66  58  63  72  60  60
 58  34  54  53  44  43  41  49  45  65  55  46  47  58  69  61
 67  84  74  71  70  59  63  51  49  78  85  60  78  75  53  55
 70  82  68  78  70  60  69  89  73  60  78  64  78  76  75  77
 55  77  56  65  71  88  81  70  65  72  64  78  83  68  75  66
 93  76  77  80  85  82  72  78  79  80  74  77  75  96  70  77
 79  73  70  82  84  76  70  73  73  79  57  82  96  78  76  76
 85  84  80  67  65  86  68  74  58  72  73  70  48  64  59  78
 73  72  50  48  66  77  70  54  44  59  79  64  71  59  75  91
 78  69  62  67  67  77  66  55  43  71  67  52  62  71  63  61
 60  74  68  63  58  65  67  70  72  65  67  75  74  85  53  69
 84  70  82  85  63  56  75  77  59  69  71  63  65  64  79  56
 61  56  84  76  58  56  81  76  52  52  62  69  70  71  57  62
 76  62  61  62  64  59  68  68  72  81  81  60  47  78  68  62
 54  55  55  69  60  73  78  69  70  59  77  74  68  64  73  77
 72  85  72  71  73  73  60  76  79  66  87  73  65  68  79  62
 73  75  76  73  80  60  77  68  79  75  73  70  67  78  84  57
 64  66  68  66  62  80  85  67  69  81  76  62  76  54  54  68
 76  65  67  76  80  87  62  56  67  67  64  63  82  84  75  77
 64  76  89  75  79  77  54  57  57  75  59  58  75  69  70  55
 52  54  55  69  75  47  61  52  75  74  60  61  75  64  55  60
 45  81  75  88  71  73  64  73  64  82  84  71  82  77  90  62
 62  76  62  78  74  71  85  74  81  71  67  49  54  52  52  62
 68  57  69  61  70  78  66  68  54  73  70  73  55  65  78  65
 53  78  77  65  81  70  78  62  87  73  67  92  75  76  56  77
 86  64  66  66  57  63  43  43  63  56  64  59  55  52  70  63
 62  58  57  56  75  80  76  46  68  68  63  85  73  81  93  85
 75  77  72  72  80  63  71  63  85  78  68  76  58  74  70  58
 90  80  64  61  70  62  79  82  62  81  59  87  73  83  62  69
 72  87  80  57  74  77  96  63  66  62  65  73  65  71  69  78
 83  77  51  67  61  86  58  81  71  89  85  81  74  84  74  60
 67  67  71  62  66  73  70  77  87  58  67  57  74  77  72  79
 71  79  86  93  68  63  66  64  81  70  54  60  74  84  62  78
 90  95  74  63  76  60  79  63  78  66  79  80  75  49  61  67
 64  83  86  74  67  72  85  73 100  65  51  62  69  92  62  82
 55  74  58  66  71  80  56  79  80  69  68  82  83  79  84  76
 50  56  64  80  81  76  79  71  60  59  59  61  57  68  57  51
 60  71  70  76  59  43  72  56  63  57  45  50  67  57  55  52
 60  56  64  77  72  57  57  46  54  74  80  72  59  60  80  71
 53  49  55  81  70  67  60  85  73  66  61  87  61  66  59  76
 74  75  78  75  85  76  75  88  70  40  73  79  87  77  69  47
 65  98  65  60  60  57  84  61  81  60  73  62  62  49  66  63
 72  50  60  63  68  88  80  53  62  62  78  76  66  61  64  81
 86  77  70  54  50  69  63  57  67  92  74  68  88  77  75  90
 85  81  93  91  78  74  58  54  76  72  63  62  58  55  66  69
 77  76  76  86  67  72  84  70  77  74  83  68  81  68  64  69
 69  70  63  72  82  85  78  59  52  81  72  64  52 102  63  66
 60  68  69  80  67  70  85  76  82  69  72  68  73  80  65  73
 70  78  69  89  68  84  68  69  60  62  84  75  73  77  66  64
 72  84  68  73  46  62  87  92  89  68  74  68  83  86  61  63
 62  58  53  75  66  70  81  72  71  74  57  55  61  74  78  63
 80  73  63  80  85  73  61  61  76  45  64  63  87  70  77  62
 80  61  80  53  70  79  73  66  62  66  51  73  59  41  74  72
 57  56  56  73  74  63  62  55  48  74  59  69  64  63  59  80
 62  65  65  68  65  78  64  67  53  80  73  58  64  56  59  66
 65  46  67  90  67  82  60  75  68  90  79  70  37  55  65  89
 63  63  80  83  78  81  56  75  77  82  73  55  71  76  66  73
 67  74  88  79  73  80  75  69  75  67  72  72  97  74  80  55
 58  70  78  75  69  76  74  87  75  77  72  93  73  65  64  46
 67  88  77  64  68  66  85  82  76  86  70  77  76  74  90  82
 65  79  69  68  90  53  77  80  66  87  75  69  67  68  79  89
 73  79  65  92  67  75  80  75  60  76  80  88  63  81  75  59
 67  73  73  82  69  69  62  55  66  54  60  73  67  90  75  66
 59  65  65  72  52  52  72  73  71  72  51  53  59  78  59  54
 71  56  58  58  73  59  68  65  77  78  62  65  81  85  86 100
 68  55  67  57  67  55  60  65  60  83  61  53  70  70  56  53
 38  60  49  68  68  64  67  80  77  64  80  64  73  69  80  77
 72  64  65  57  60  46  64  71  58  49  54  60  87  67  59  52
 72  61  61  61  64  59  68  77  56  65  81  61  56  46  78  67
 50  71  70  74  71  54  68  53  66  71  66  67  52  85  70  62
 54  86  57  63  67  59  46  50  57  69  70  49  53  67  66  53
 48  46  66  66  56  66  73  68  61  76  72  82  65  91  65  82
 71  61  61  62  65  65  75  64  75  88  66  54  58  38  61  63
 67  62  64  59  92  82  85  44  73  63  76  80  50  58  75  76
 82  80  56  83  54  66  62  68  59  53  72  70  55  74  64  67
 72  68  84  70  64  70  69  61  61  63  57  63  82  75  64  56
 82  71  67  67  69  61  72  69  93  68  77  66  61  67  69  73
 74  86  82  68  66  58  63  76  61  71  61  76  81  89  66  63
 63  70  76  57  63  87  94  68  62  63  80  64  67  74  55  64
 79  61  66  67  70  68  66  74  84  79  75  75  60  95  95  72
 56  69  83  89  85  60  64  73  70  76  70  56  69  83  64  64
 64  69  57  55  77  71  47  52  55  62  75  64  72  79  74  62
 54  48  58  51  66  72  53  64  61  57  57  59  70  58  43  49
 56  79  67  70  66  69  72  51  63  51  50  73  54  71  51  58
 49  65  56  84  68  62  77  65  69  60  68  56  69  76  75  79
 61  62  67  64  63  83  80  69  73  66  71  68  65  60  67  61
 58  65  62  69  64  78  65  70  68  86  69  52  65  59  81  83
 77  53  71  69  76  61  68  66  79  65  55  75  72  63  61  52
 63  56  56  66  61  60  50  61  75  62  76  58  65  52  65  72
 83  66  79  84  64  67  53  73  56  66  61  53  57  55  69  75
 64  65  85  73  77  68  54  74  64  71  69  44  56  58  66  59
 38  52  54  53  68  63  80  73  60  67  81  77  82  79  69  65
 59  78  55  55  64  61  74  68  51  63  68  75  72  54  65  63
 55  60  63  70  72  74  75  65  68  56  53  59  76  60  55  68
 65  61  64  58  60  53  57  76  73  60  65  72  71  67  47  70
 74  76  76  49  42  62  59  71  75  67  55  73  72  76  58  75
 75  67  64  63  47  63  65  69  67  73  70  61  59  64  82  65
 77  72 109  85  92  65  74  71  63  70  62  83  70  82  73  81
 73  73  73  66  98  61  71  95  70  78  67  48  75  76  71  70
 53  69  69  72  85  59  65  75  63  94  82  67  79  64  90  79
 74  78  68  63  71  98  62  68  65  69  73  73  47  67  79  69
 58  67  75  75  75  73  69  61  73  69  72  61  51  60  69  66
 67  65  66  64  62  78  97  71  66  63  78  91  93  82  65  67
 81  96  66  62  67  81  83  83  66  76  75  59  64  58  55  65
 51  58  56  68  74  58  74  62  66  84  79  62  70  78  51  47
 58  63  80  63  74  58  83  65  55  83  69  77  63  68  41  69
 69  64  69  73  68  72  76  62  55  67  78  69  58  53  65  62
 73  76  55  62  48  64  75  82  77  54  69  77  69  61  60  75
 81  70  75  60  73  72  86  84  62  69  70  60  61  53  58  81
 77  65  71  69  67  69  69  70  61  64  62  84  72  83  70  74
 86  71  70  43  76  68  77  53  65  44  63  48  67  83  70  64
 63  53  62  63  59  55  45  70  69  54  60  60  73  66  71  67
 61  64  63  61  65  56  51  72  69  64  69  64  91  76  63  44
 63  63  56  65  64  75  71  60  87  75  79  75  61  73  66  64
 70  75  61  63  52  44  59  85  68  53  74  65  75  78  53  67
 64  83  58  70  77  62  63  42  71  69  47  59  66  57  65  63
 60  68  62  72  66  79  83  62  57  68  71  56  51  57  62  59
 72  51  68  65  53  78  55  44  67  60  67  50  59  52  70  79
 67  61  59  61  72  54  55  45  52  85  56  60  80  65  78  70
 78  68  87  71  77  75  59  64  63  69  53  41  58  74  72  50
 49  60  63  64  68  55  61  72  68  64  67  56  68  65  77  64
 54  61  78  67  71  54  59  56  64  71  72  64  61  58  77  54
 78  55  54  65  70  63  59  52  59  67  74  67  61  59  71  81
 64  67  69  72  77  76  56  82  73  68  73  83  71  73  62  84
 67  61  91  81  77  71  71  78  87  67  59  70  61  66  72  78
 57  60  62  68  86  64  56  72  76  81  82  76  62  67  68  75
 91  81  69  87  83  78  64  50  72  70  51  55  54  56  70  65
 56  58  78  63  62  65  74  74  62  59  77  67  55  43  61  66
 80  49  63  58  73  61  66  60  70  73  73  52  65  73  78  70
 71  67  77  71  59  59  58  63  47  71  74  77  68  81  64  68
 56  78  77  69  70  92  63  61  66  68  61  90  60  54  59  76
 56  72  74  64  59  82  76  78  48  67  68  65  79  57  49  69
 64  86  62  48  57  60  60  56  56  62  71  67  88  74  55  55
 67  76  70  59  57  67  71  69  53  58  62  64  67  79  52  64
 71  67  56  65  52  61  56  66  67  78  64  72  74  68  50  68
 65  74  66  64  56  77  68  65  83  87  65  67  85  81  82  85
 58  52  64  82  74  77  71  66  62  71  69  55  54  59  66  74
 75  54  63  63  72  59  55  63  61  62  67  76  60  62  57  89
 80  62  68  66  71  61  78  73  70  62  68  83  72  55  54  49
 57  55  46  63  78  68  60  65  98  75  78  74  46  75  63  68
 87  68  46  67  61  68  58  60  62  77  58  67  55  55  70  57
 72  54  61  54  64  73  72  71  70  79  67  64  67  64  82  67
 77  66  72  62  65  85  79  74  54  69  73  66  81  57  43  73
 83  59  96  65  48  61  72  71  83  69  58  43  60  81  71  82
 80  80  88  91  68  86  75  63  70  70  72  72  52  63  66  81
 60  64  41  49  72  73  66  63  64  90  72  74  53  57  71  66
 65  70  80  61  58  70  74  78  59  80  74  60  67  77  87  60
 74  84  66  68  71  76  69  64  59  72  69  59  73  72  69  72
 73  63  55  74  63  78  52  50  70  73  63  75  66  51  67  83
 74  67  62  79  70  56  56  69  62  70  73  72  55  69  89  77
 64  54  53  62  67  55  61  70  66  68  56  72  70  63  67  75
 62  65  70  85  79  78  62  66  75  69  64  60  60  75  65  74
 70  80  97  51  74  72  77  60  71  69  75  81  57  62  76  85
 63  88  56  56  75  71  77  70  71  70  65  74  69  86  72  70
 69  63  64  72  77  71  56  56  54  61  77  75  69  59  68  75
 66  35  54  77  70  61  56  71  72  76  56  58  59  82  67  70
 52  59  69  75  84  61  91  56  57  75  76  59  42  51  78  73
 77  66  47  79  81  88  59  62  67  66  60  71  51  77  54  72
 69  90  72  77  71  73  79  79  80  81  71  53  67  58  60  80
 68  71  67  58  75  85  68  59  73  54  71  61  70  51  48  74
 83  76  59  69  72  66  68  62  56  63  71  64  58  80  73  76
 65  64  61  88  78  72  56  59  53  77  70  61  52  54  61  72
 54  65  76  63  51  58  48  42  74  60  69  72  67  61  72  70
 74  70  62  66  87  70  61  69  56  50  59  70  81  77  70  71
 77  59  69  88  68  64  83  50  62  61  81  80  76  54  56  49
 66  71  75  47  71  59  67  55  54  66  61  64  53  50  50  66
 64  62  68  81  69  92  68  58  75  74  79  77  82  81  61  76
 72  55  61  76  70  62  69  65  81  59  61  67  73  73  51  42
 77  75  79  40  54  74  71  76  74  62  55  63  59  87  76  67
 68  67  73  75  68  66  63  76  57  72  70  80  65  77  84  56
 86  74  64  79  68  78  78  82  92  77  74  72  70  77  75  69
 74  96  91  73  76 101  81  73  97  80  72  58  91  70  77  88
 68  56  74  60  77  80  66  87  95  75  60  83  75  74  57  55
 91  68  77  72  69  73  81  85  78  73  70  73  64  77  66  66
 59  84  69  71  68  75  76  77  82  80  87  79  92  76  72  86
 80  81  64  73  57  83  70  66  80  69  88  64  71  91  90  68
 77  69  64  92  88  96  62  62  85  98  93  51  63  92  78  64
 87  78  86  59  90  64  86  66  60  55  76  63  84  63  55  64
 50  68  76  75  64  68  60  75  76  74  95  76  81  70  80  98
 73  72  75  76  78  79  63  62  76  86  55  66  63  63  71  68
 68  62  64  70  84  58  47  75  52  72  56  71  75  66  65  59
 63  78  73  73  73  87  81  79  87  72  72  61  67  82  80  48
 69  61  61  68  69  76  91  88  65  91  71  75  79  84  63  63
 83  56  82  76  57  60  72  74  60  64  60  78  58  68  70  74
 68  66  83  72  68  62  64  74  66  81  78  59  73  50  67  76
 59  62  76  57  82  62  58  64  84  89  78  77  87  81  76  75
 76  79  82  71  72  69  77  77  89  74  48  62  86  67  95  86
 72  40  59  98  82  77  76  72  93  58  78  78  80  70  84  84
 65  62  60  69  86  81  61  52  67  72  68  40  48  62  76  61
 60  57  76  71  66  68  60  64  64  75  49  62  42  80  66  59
 40  53  55  63  57  56  70  67  71  81  75  44  68  72  69  62
 62  60  65  61  75  76  68  63  65  60  58  56  63  73  59  70
 62  58  67  63  66  48  68  70  65  61  56  66  79  75  59  49
 57  75  70  62  64  66  75  63  57  72  60  67  86  83  73  92
 60  62  67  71  81  48  76  74  69  70  66  53  48  71  59  57
 62  58  67  76  63  61  51  71  90  61  53  67  54  49  56  73
 64  68  64  84  85  75  67  58  63  91  66  60  53  61  72  68
 70  68  72  68  74  62  79  57  59  62  70  77  59  58  66  63
 75  81  70  72  62  50  72  57  64  70  79  67  56  65  52  80
 67  65  62  60  72  71  74  89  62  72  73  86  73  63  62  67
 77  90  78  66  79  70  77  74  74  60  74  67  51  66  72  78
 64  83  72  68  53  72  56  62  80  70  62  64  44  54  64  56
 56  51  57  68  73  60  73  76  70  56  48  58  65  63  54  52
 45  64  81  41  47  72  78  66  75  58  72  65  78  60  55  57
 49  74  68  66  62  55  56  66  63  69  49  61  71  68  62  69
 56  77  78  60  74  80  67  64  77  68  72  65  63  83  74  62
 51  70  59  63  72  53  66  68  83  58  57  78  73  74  77  54
 62  71  79  74  65  76  76  62  68  75  71  72  56  80  65  84
 78  72  74  68  60  90  62  65  62  64  76  79  49  65  63  49
 61  62  44  78  72  74  61  62  87  75  71  64  70  82  73  81
 83  68  54  63  84  73  70  63  71  62  68  74  67  66  78  73
 79  77  66  61  70  75  59  74  81  84  82  67  77  68  65  63
 78  62  61  78  57  70  56  63  74  76  61  67  74  73  69  61
 62  65  70  52  61  81  70  75  73  63  70  76  56  55  50  62
 65  77  60  66  74  83  55  75  83  68  60  59  79  78  54  81
 72  76  70  88  78  74  69  78  74  81  65  88  86  74  81  62
 98  65  62  77  75  85  77  53  86  78  83  66  68  57  68  65
 51  72  62  55  83  70  74  56  56  80  70  99  66  56  66  67
 74  70  52  88  60  70  61  59  60  81  58  60  63  69  56  76
 54  70  68  68  70  54  83  70  63  72  56  82  68  59  67  64
 60  71  77  63  65  64  75  75  64  57  48  62  77  54  63  83
 68  83  72  75  62  67  65  66  56  70  76  71  74  89  67  43
 61  67  63  62  69  66  69  75  65  61  68  66  74  55  42  57
 67  62  63  66  39  71  55  80  76  58  78  78  76  85  73  67
 64  82  80  63  70  66  56  71  71  71  79  55  48  62  52  63
 49  63  73  81  87  88  84  69  76  84  77  75  61  77  69  62
 68  70  70  82  71  54  59  81  68  78  89  78  81  74  66  77
 78  81  61  82  80  86  90  73  72  73  64  60  68  66  76  73
 62  81  73  67  54  68  62  75  85  61  71  81  82  73  71  69
 90  67  78  84  82  68  84  90  61  67  71  58  85  64  63  66
 49  90  97  73  62  85  73  72  67  83  67  80  86  68  58  66
 64  63  90  72  66  90  65  79  43  67  69  63  51  62  51  70
 69  70  59  57  63  74  69  68  76  64  43  56  66  58  70  67
 67  74  59  73  59  56  56  63  53  79  62  46  57  60  64  56
 50  69  58  79  79  67  62  94  84  86  79  60  69  61  78  78
 64  73  73  66  66  63  59  72  68  60  74  56  76  61  77  48
 50  69  67  82  75  91  58  64  54  47  66  50  59  60  85  64
 70  62  72  72  70  80  54  65  77  71  67  76  73  58  79  68
 89  74  72  80  68  68  60  59  66  74  82  46  49  66  60  74
 71  65  59  66  76  72  69  63  42  62  61  65  51  63  64  67
 68  74  75  57  77  63  76  71  51  53  62  60  55  57  69  59
 59  51  59  72  72  78  64  62  60  54  80  82  80  69  47  63
 70  52  58  48  60  56  56  72  60  59  68  70  70  91  83  72
 77  71  72  80  67  79  87  68  69  83  76  89  64  81  72  91
 99  81  70  75  70  70  68  68  64  68  71  55  72  77  58  45
 69  71  58  64  67  74  56  68  58  71  62  65  65  72  80  61
 74  58  70  75  59  68  59  67  63  64  80  70  67  54  57  71
 68  61  61  74  56  64  68  55  75  58  52  65  69  60  62  65
 63  65  57  54  69  65  65  56  66  64  65  49  51  54  47  52
 59  66  70  51  56  67  54  65  68  71  68  70  63  69  64  58
 84  83  68  73  79  87  83  77  69  67  54  68  66  88  65  60
 75  75  75  75  54  63  84  73  59  75  69  82  59  78  75  59
 53  65  73  63  54  66  71  81  65  71  70  65  81  65  50  57
 56  81  83  63  65  62  82  84  92  64  66  67  81  75  72  56
 63  71  80  70  51  50  63  71  74  57  70  52  62  66  81  77
 76  81  72  61  78  84  76  77  59  72  88  73  68  56  73  91
 72  83  82  64  62  69  72  67  84  67  65  73  64  70  59  55
 71  56  80  68  87  39  64  68  81  63  50  63  68  74  62  69
 71  69  52  62  77  91  85  79  71  66  67  68  89  96  70  60
 71  80  76  58  52  48  59  62  74  64  61  74  68  62  84  54
 56  78  67  67  76  75  75  75  68  76  65  57  53  60  59  67
 57  57  51  61  67  56  57  69  52  65  60  59  58  67  70  56
 71  59  64  95  73  69  73  70  59  70  60  59  52  76  72  72
 81  76  55  76  52  72  62  73  76  65  71  52  55  57  61  61
 69  67  63  66  69  69  66  42  48  71  67  57  52  76  61  69
 66  66  70  56  71  77  71  72  68  71  64  66  46  55  73  86
 64  66  46  52  67  77  73  51  60  76  75  71  71  80  82  89
 82  63  85  72  63  62  68  61  74  67  61  62  78  74  54  64
 64  84  71  55  72  80  62  72  60  66  71  83  56  78  91  84
 88  70  62  78  72  82  84  68  77  93  58  98  75  91  77  90
 70  70  65  85  68  68  48  64  64  75  68  79  74  92  77  82
 85  78  76  76  65  60  74  65  55  64  70  84  80  71  75  61
 66  75  76  84  54  58  74  85  59  81  74  79  65  80  78  62
 81  78  83  65  74  72  65  71  47  70  88  54  74  70  66  79
 68  62  61  67  90  65  67  69  86  55  61  75  57  73  73  61
 61  55  51  62  64  77  58  73  66  62  64  66  65  60  51  52
 64  74  82  57  55  60  63  65  69  55  44  54  59  72  67  48
 83  67  65  72  55  64  75  62  61  48  72  58  67  73  48  62
 52  73  69  49  49  58  66  75  56  52  78  78  60  68  53  62
 57  83  79  75  63  56  73  81  73  60  63  65  75  69  52  62
 58  75  82  70  80  70  78  75  78  74  77  77  81  73  76  95
 83  66  60  76  83  87  73  62  64  63  62  65  71  66  62  71
 81  74  52  60  59  71  73  50  68  73  77  67  73  67  95  98
 79  74  76  84  73  77  88  68  71  72  81  92  82  73  83  86
 60  68  63  76  82  73  75  71  67  87  77  74  64  74  93  88
 60  75  69  57  62  60  67  79  74  70  75  63  78  69  83  82
 50  69  58  66  82  74  72  79  67  69  55  64  63  74  62  56
 64  69  66  66  59  66  56  67  73  64  69  53  55  65  72  57
 61  69  74  72  65  82  65  61  58  75  62  67  69  72  65  63
 64  53  59  77  56  62  48  61  70  86  78  71  55  71  82  77
 71  63  50  82  72  65  71  50  66  71  55  59  76  64  59  62
 64  62  53  70  54  63  69  81  78  63  64  74  86  79  84  81
 93  72  70  71  80  72  63  64  78  81  70  50  61  82  55  67
 56  57  84  62  68  70  72  55  68  76 101  86  60  72  73  80
 86  59  62  82  58  71  68  63  54  57  64  74  71  75  71  68
 71  75  60  71  62  70  72  60  62  65  76  60  61  96  70  58
 66  56  57  69  66  79  73  54  79  74  80  71  62  83  77  71
 93  63  50  68  71  79  84  57  50  66  68  76  65  55  63  62
 75  75  70  60  74  60  57  48  56  70  61  63  64  76  74  80
 61  50  65  71  80  84  74  69  55  76  49  63  67  62  79  66
 75  85  91  70  69  70  71  65  78  90  84  80  66  71  68  75
 80  90  73  71  78  80  68  66  85  66  87  65  62  62  57  71
 77  66  66  78  66  85  84  74  52  62  80  85  69  59  74  73
 78  67  78  64  53  62  72  82  66  68  61  76  72  60  65  45
 62  49  71  63  52  64  54  72  72  63  77  68  60  71  71  80
 62  66  76  74  65  59  63  93  81  76  56  71  74  80  82  71
 81  89  66  69  71  68  65  54  63  58  63  57  57  78  70  77
 69  73  57  59  54  67  69  55  65  66  60  58  74  59  61  78
 74  82  70  76  73  70  91  70  87  64  86  80  75  58  74  73
 88  79  53  66  75  87  81  64  60  63  70  74  58  64  70  67
 61  58  53  69  61  73  46  58  77  76  72  83  53  68  70  71
 75  74  60  70  67  80  70  66  66  65  72  54  86  77  82  69
 62  59  79  79  71  60  70  70  77  73  88  75  71  61  76  82
 57  79  71  85 102  81  78  85  74  70  75  70  81  42  66  85
 74  76  83  88  67  85  60  62  64  70  59  72  70  55  59  72
 76  58  55  63  61  60  81  72  59  57  66  69  88  70  76  65
 83  70  75  56  68  78  70  76  69  71  72  65  66  52  64  78
 65  63  69  67  70  52  59  75  84  72  58  51  62  60  65  73
 56  69  59  69  66  50  50  58  74  44  65  78  68  65  73  74
 54  67  77  72  67  70  85  77  76  73  72  67  82  78  72  84
 72  85  77  65  54  50  59  82  73  66  76  78  75  56  77  73
 51  40  55  80  64  63  50  51  65  66  73  67  67  74  67  77
 69  71  64  66  65  58  71  63  68  74  75  52  71  56  62  71
 70  46  72  76  82  72  63  84  88  74  62  68  79  58  70  88
 71  58  79  63  50  74  48  57  46  53  69  66  73  88  80  81
 63  64  83  83  60  83  91  59  68  74  63  89  74  58  82  67
 67  64  69  61  68  61  78  56  64  82  74  79  92  76  80  85
 72  70  87  59  81  78  84  65  81  55  65  77  66  58  83  66
 66  74  73  70  83  76  66  70  77  85  60  81  79  74  74  57
 59  79  82  71  66  61  61  66  56  60  70  73  78  72  59  80
 68  95  74  87  86  93  80  70  78  86  93  83  89  80  61  63
 73  83  56  69  80  55  65  64  83  55  70  79  59  47  70  69
 71  84  82  91  71  61  70  76  71  71  69  79  68  61  67  75
 67  68  66  75  71  84  57  65  60  57  68  72  85  65  70  67
 71  82  68  73  88  69  76  72  92  60  67  59  92  59  79  69
 70  59  75  59  53  74  74  76  65  60  78  69  77  75  62  88
 59  72  65 104  83  67  83  86  76  76  68  49  75  78  72  73
 49  62  73  67  79  72  74  56  64  66  72  57  65  52  84  66
 73  43  43  63  72  69  70  66  55  81  65  55  70  58  55  50
 72  70  66  61  69  48  57  47  62  63  77  65  70  72  72  58
 64  70  54  61  78  74  57  65  47  64  74  65  61  88  70  78
 81  81  79  66  65  61  92  87  94  72  76  83  81  50  49  68
 67  61  75  72  62  51  54  58  67  75  58  57  69  82  75  77
 69  94  79  74  76  56  64  70  78  83  70  63  82  79  78  71
 59  65  79  74  47  44  57  47  89  69  50  59  71  78  57  71
 62  53  62  58  63  58  59  76  70  60  95  65  58  78  71  74
 47  71  78  76  68  62  66  78  75  63  56  69  82  76  69  62
 58  65  70  67  65  64  74  75  80  78  67  58  65  62  59  65
 66  61  82  63  85  87  65  63  57  73  61  73  45  55  70  62
 57  58  72  70  64  75  56  56  69  66  75  62  61  62  77  80
 81  67  76  77  66  76  54  65  67  83  71  78  63  84  86  74
 56  68  52  70  54  68  69  73  70  78  70  74  59  68  54  65
 61  74  85  54  62  74  80  77  53  72  70  72  67  63  42  56
 57  77  77  73  65  75  83  79  77  70  70  70  81  86  72  78
 66  74  75  68  69  58  76  74  77  84  76  75  72  63  76  48
 49  66  71  85  55  77  62  69  79  62  49  68  69  70  61  54
 72  78  68  77  79  78  70  88  75  84  77  81  76  78  79  72
 69  72  66  79  78  59  60  62  85  68  75  70  62  77  64  70
 86  83  66  72  62  45  56  82  76  65  84  78  67  59  76  71
 58  70  77  79  54  66  68  76  78  87  86  57  51  77  53  69
 73  60  74  76  67  75  75  63  80  82  87  80  71  69  51  69
 87  81  73  80  82  85  69  54  63  70  81  68  53  70  70  84
 73  64  63  55  64  67  74  66  71  70  59  76  83  68  52  70
 83  73  78  73  65  63  62  80  57  59  66  78  73  58  75  69
